,title,year,runtime_minutes,genres,average_rating,domestic_gross,foreign_gross,total_gross,genre_1,genre_2,genre_3
2870,Asura: The City of Madness,2016,136.0,"Action,Crime",6.6,176000.0,0.0,176000.0,Action,Crime,
1447,At Any Price,2012,105.0,"Drama,Sport,Thriller",5.7,381000.0,0.0,381000.0,Drama,Sport,Thriller
1930,Atomic Blonde,2017,115.0,"Action,Mystery,Thriller",6.7,51700000.0,48300000.0,100000000.0,Action,Mystery,Thriller
1577,Attack on Titan: Part 1,2015,98.0,"Action,Adventure,Drama",5.1,450000.0,0.0,450000.0,Action,Adventure,Drama
699,Attack the Block,2011,88.0,"Action,Comedy,Sci-Fi",6.7,1000000.0,4800000.0,5800000.0,Action,Comedy,Sci-Fi
1093,Attenberg,2010,97.0,Drama,6.2,24000.0,45900.0,69900.0,Drama,,
455,August: Osage County,2013,121.0,"Comedy,Drama",7.2,37700000.0,36500000.0,74200000.0,Comedy,Drama,
549,Aurora,2010,181.0,Drama,6.7,5700.0,5100.0,10800.0,Drama,,
550,Aurora,2014,83.0,Drama,7.0,5700.0,5100.0,10800.0,Drama,,
551,Aurora,2018,98.0,Drama,6.3,5700.0,5100.0,10800.0,Drama,,
552,Aurora,2019,106.0,"Comedy,Drama,Romance",7.5,5700.0,5100.0,10800.0,Comedy,Drama,Romance
553,Aurora,2018,110.0,"Horror,Thriller",4.3,5700.0,5100.0,10800.0,Horror,Thriller,
1503,Austenland,2013,97.0,"Comedy,Romance",6.3,2200000.0,0.0,2200000.0,Comedy,Romance,
2782,Author: The JT LeRoy Story,2016,110.0,"Biography,Documentary",7.1,86000.0,0.0,86000.0,Biography,Documentary,
1907,Avengers: Age of Ultron,2015,141.0,"Action,Adventure,Sci-Fi",7.3,459000000.0,946400000.0,1405400000.0,Action,Adventure,Sci-Fi
2542,Avengers: Infinity War,2018,149.0,"Action,Adventure,Sci-Fi",8.5,678800000.0,1369.5,678801369.5,Action,Adventure,Sci-Fi
2429,Awake: The Life of Yogananda,2014,87.0,Documentary,7.3,1500000.0,0.0,1500000.0,Documentary,,
2895,BPM (Beats Per Minute),2017,143.0,Drama,7.5,125000.0,0.0,125000.0,Drama,,
2700,Baaghi,2016,133.0,"Action,Thriller",5.2,438000.0,0.0,438000.0,Action,Thriller,
2957,Baaghi 2,2018,137.0,"Action,Thriller",5.0,1300000.0,29900000.0,31200000.0,Action,Thriller,
2698,Baahubali 2: The Conclusion,2017,167.0,"Action,Drama",8.3,20200000.0,234000000.0,254200000.0,Action,Drama,
2031,Baahubali: The Beginning,2015,159.0,"Action,Drama",8.1,6700000.0,0.0,6700000.0,Action,Drama,
2766,Baar Baar Dekho,2016,141.0,"Comedy,Drama,Romance",5.3,982000.0,0.0,982000.0,Comedy,Drama,Romance
177,Babies,2010,79.0,Documentary,7.1,7300000.0,2200000.0,9500000.0,Documentary,,
2478,Baby Driver,2017,113.0,"Action,Crime,Drama",7.6,107800000.0,119100000.0,226900000.0,Action,Crime,Drama
1414,Bachelorette,2012,87.0,"Comedy,Romance",5.3,448000.0,11500000.0,11948000.0,Comedy,Romance,
1628,Back to 1942,2012,145.0,Drama,6.9,313000.0,0.0,313000.0,Drama,,
2774,Back to Burgundy,2017,113.0,"Comedy,Drama",6.9,258000.0,11400000.0,11658000.0,Comedy,Drama,
2661,Back to the Jurassic,2015,86.0,Animation,5.0,4400.0,0.0,4400.0,Animation,,
2647,Bad Moms,2016,100.0,Comedy,6.2,113300000.0,70700000.0,184000000.0,Comedy,,
2252,Bad Samaritan,2018,110.0,"Crime,Horror,Thriller",6.4,3400000.0,0.0,3400000.0,Crime,Horror,Thriller
1255,Bad Santa 2,2016,92.0,"Comedy,Crime,Drama",5.6,17800000.0,0.0,17800000.0,Comedy,Crime,Drama
404,Bad Teacher,2011,92.0,"Comedy,Romance",5.7,100300000.0,115900000.0,216200000.0,Comedy,Romance,
2911,Badrinath Ki Dulhania,2017,139.0,"Comedy,Drama,Romance",6.2,2000000.0,23200000.0,25200000.0,Comedy,Drama,Romance
272,Baggage Claim,2013,96.0,Comedy,5.1,21600000.0,887000.0,22487000.0,Comedy,,
2423,Bajirao Mastani,2015,158.0,"Action,Drama,History",7.2,6600000.0,0.0,6600000.0,Action,Drama,History
2469,Bajrangi Bhaijaan,2015,163.0,"Action,Comedy,Drama",8.0,8199999.0,0.0,8199999.0,Action,Comedy,Drama
918,Band Baaja Baaraat,2010,139.0,"Comedy,Drama,Romance",7.2,43800.0,60700.0,104500.0,Comedy,Drama,Romance
860,Bang Bang,2011,102.0,Drama,7.6,2500000.0,39500000.0,42000000.0,Drama,,
861,Bang Bang,2014,153.0,"Action,Adventure,Comedy",5.5,2500000.0,39500000.0,42000000.0,Action,Adventure,Comedy
1685,Barbara,2017,98.0,"Biography,Drama,Music",6.1,1000000.0,3100000.0,4100000.0,Biography,Drama,Music
1684,Barbara,2012,105.0,Drama,7.2,1000000.0,3100000.0,4100000.0,Drama,,
2380,Barbershop: The Next Cut,2016,111.0,"Comedy,Drama",5.9,54000000.0,1000000.0,55000000.0,Comedy,Drama,
1165,Barely Lethal,2015,96.0,"Action,Adventure,Comedy",5.4,6100.0,0.0,6100.0,Action,Adventure,Comedy
1585,Barfi!,2012,151.0,"Comedy,Drama,Romance",8.1,2800000.0,0.0,2800000.0,Comedy,Drama,Romance
2098,Bastards,2014,80.0,"Biography,Documentary,Family",8.3,24500.0,0.0,24500.0,Biography,Documentary,Family
2099,Bastards,2013,100.0,"Drama,Romance",6.1,24500.0,0.0,24500.0,Drama,Romance,
2170,Batman v Superman: Dawn of Justice,2016,151.0,"Action,Adventure,Fantasy",6.5,330400000.0,543300000.0,873700000.0,Action,Adventure,Fantasy
2699,Batman: The Killing Joke,2016,76.0,"Action,Animation,Crime",6.5,3800000.0,0.0,3800000.0,Action,Animation,Crime
3006,Batti Gul Meter Chalu,2018,161.0,Drama,6.3,250000.0,0.0,250000.0,Drama,,
2639,Battle of the Sexes,2017,121.0,"Biography,Comedy,Drama",6.7,12600000.0,0.0,12600000.0,Biography,Comedy,Drama
759,Battle of the Year,2013,110.0,"Drama,Music",5.1,8900000.0,7700000.0,16600000.0,Drama,Music,
626,Battleship,2012,131.0,"Action,Adventure,Sci-Fi",5.8,65400000.0,237600000.0,303000000.0,Action,Adventure,Sci-Fi
687,Baywatch,2017,116.0,"Action,Comedy,Crime",5.6,58100000.0,119800000.0,177900000.0,Action,Comedy,Crime
1952,Bears,2014,78.0,Documentary,7.4,17800000.0,3500000.0,21300000.0,Documentary,,
831,Beast,2018,60.0,"Drama,Mystery",5.7,800000.0,0.0,800000.0,Drama,Mystery,
828,Beast,2011,83.0,"Drama,Thriller",5.8,800000.0,0.0,800000.0,Drama,Thriller,
830,Beast,2017,107.0,"Crime,Drama,Mystery",6.8,800000.0,0.0,800000.0,Crime,Drama,Mystery
829,Beast,2015,94.0,"Crime,Drama,Thriller",7.4,800000.0,0.0,800000.0,Crime,Drama,Thriller
262,Beastly,2011,86.0,"Drama,Fantasy,Romance",5.6,27900000.0,15300000.0,43200000.0,Drama,Fantasy,Romance
1641,Beasts of the Southern Wild,2012,93.0,"Adventure,Drama,Fantasy",7.3,12800000.0,8300000.0,21100000.0,Adventure,Drama,Fantasy
340,Beautiful Boy,2018,120.0,"Biography,Drama",7.3,77200.0,0.0,77200.0,Biography,Drama,
341,Beautiful Boy,2010,100.0,Drama,6.6,77200.0,0.0,77200.0,Drama,,
2950,Beauty and the Dogs,2017,100.0,"Crime,Drama,Thriller",7.0,8900.0,0.0,8900.0,Crime,Drama,Thriller
2930,Becoming Astrid,2018,123.0,"Biography,Drama",7.2,120000.0,0.0,120000.0,Biography,Drama,
1791,Becoming Traviata,2012,120.0,"Documentary,Musical",7.0,62700.0,0.0,62700.0,Documentary,Musical,
1094,Before I Fall,2017,98.0,"Drama,Fantasy,Mystery",6.4,12200000.0,0.0,12200000.0,Drama,Fantasy,Mystery
1716,Before Midnight,2013,109.0,"Drama,Romance",7.9,8100000.0,3100000.0,11200000.0,Drama,Romance,
27,Before We Go,2014,95.0,"Comedy,Drama,Romance",6.8,37200.0,0.0,37200.0,Comedy,Drama,Romance
28,Before We Go,2014,84.0,"Documentary,Drama,News",7.0,37200.0,0.0,37200.0,Documentary,Drama,News
2880,Before We Vanish,2017,129.0,"Drama,Sci-Fi",5.9,52100.0,0.0,52100.0,Drama,Sci-Fi,
1451,Begin Again,2013,68.0,"Drama,Family",7.0,16200000.0,47300000.0,63500000.0,Drama,Family,
1452,Begin Again,2013,104.0,"Comedy,Drama,Music",7.4,16200000.0,47300000.0,63500000.0,Comedy,Drama,Music
758,Beginners,2010,105.0,"Comedy,Drama,Romance",7.2,5800000.0,8500000.0,14300000.0,Comedy,Drama,Romance
1102,Beginning of the Great Revival,2011,140.0,"Drama,History",2.5,151000.0,58200000.0,58351000.0,Drama,History,
2339,Beijing Love Story,2014,121.0,"Drama,Romance",5.8,428000.0,0.0,428000.0,Drama,Romance,
2579,Being 17,2016,116.0,"Drama,Romance",7.2,52700.0,0.0,52700.0,Drama,Romance,
1240,Being Elmo: A Puppeteer's Journey,2011,80.0,Documentary,7.6,304000.0,0.0,304000.0,Documentary,,
35,Being Flynn,2012,102.0,Drama,6.4,540000.0,0.0,540000.0,Drama,,
2652,Beirut,2018,109.0,"Drama,Thriller",6.4,5000000.0,2500000.0,7500000.0,Drama,Thriller,
634,Bel Ami,2012,102.0,"Drama,History,Romance",5.4,120000.0,8199999.0,8319999.0,Drama,History,Romance
1530,Believe,2016,119.0,Drama,5.0,6200000.0,0.0,6200000.0,Drama,,
1529,Believe,2013,96.0,"Drama,Sport",5.7,6200000.0,0.0,6200000.0,Drama,Sport,
1921,Belle,2013,100.0,"Biography,Drama,Romance",7.4,10700000.0,0.0,10700000.0,Biography,Drama,Romance
365,Bellflower,2011,106.0,"Action,Drama,Romance",6.4,168000.0,0.0,168000.0,Action,Drama,Romance
2095,Beloved Sisters,2014,138.0,"Drama,History,Romance",6.1,54000.0,2200000.0,2254000.0,Drama,History,Romance
2925,Bending the Arc,2017,102.0,Documentary,8.1,21900.0,0.0,21900.0,Documentary,,
1324,Berberian Sound Studio,2012,92.0,"Drama,Horror,Thriller",6.2,38500.0,0.0,38500.0,Drama,Horror,Thriller
1116,Bernie,2011,99.0,"Biography,Comedy,Crime",6.8,9200000.0,0.0,9200000.0,Biography,Comedy,Crime
2007,Besharam,2013,143.0,"Action,Comedy,Romance",3.6,680000.0,0.0,680000.0,Action,Comedy,Romance
2149,Bethlehem,2013,99.0,"Drama,Thriller,War",7.1,202000.0,0.0,202000.0,Drama,Thriller,War
2150,Bethlehem,2015,105.0,Comedy,8.8,202000.0,0.0,202000.0,Comedy,,
917,Better Living Through Chemistry,2014,91.0,"Comedy,Drama",6.3,75100.0,0.0,75100.0,Comedy,Drama,
2600,Better Watch Out,2016,89.0,"Comedy,Crime,Horror",6.5,20400.0,0.0,20400.0,Comedy,Crime,Horror
1153,Beyond Outrage,2012,112.0,"Action,Crime,Drama",6.8,3900.0,16200000.0,16203900.0,Action,Crime,Drama
1755,Beyond the Hills,2012,152.0,Drama,7.6,125000.0,0.0,125000.0,Drama,,
2148,Beyond the Reach,2014,91.0,Thriller,5.6,45900.0,0.0,45900.0,Thriller,,
1850,Bhaag Milkha Bhaag,2013,186.0,"Biography,Drama,Sport",8.2,1600000.0,0.0,1600000.0,Biography,Drama,Sport
249,Big Eyes,2014,105.0,Documentary,7.2,14500000.0,14800000.0,29300000.0,Documentary,,
248,Big Eyes,2014,106.0,"Biography,Crime,Drama",7.0,14500000.0,14800000.0,29300000.0,Biography,Crime,Drama
1596,Big Game,2014,90.0,"Action,Adventure,Crime",5.4,24600.0,0.0,24600.0,Action,Adventure,Crime
1746,Big Hero 6,2014,102.0,"Action,Adventure,Animation",7.8,222500000.0,435300000.0,657800000.0,Action,Adventure,Animation
605,Big Miracle,2012,107.0,"Biography,Drama,Family",6.5,20200000.0,4600000.0,24800000.0,Biography,Drama,Family
676,"Big Mommas: Like Father, Like Son",2011,107.0,"Action,Comedy,Crime",4.4,37900000.0,44800000.0,82700000.0,Action,Comedy,Crime
2262,Big Stone Gap,2014,103.0,"Comedy,Romance",5.6,1000000.0,0.0,1000000.0,Comedy,Romance,
2367,Bilal: A New Breed of Hero,2015,105.0,"Action,Adventure,Animation",8.0,491000.0,1700000.0,2191000.0,Action,Adventure,Animation
1979,Billy Lynn's Long Halftime Walk,2016,113.0,"Action,Drama,Thriller",6.3,1700000.0,29200000.0,30900000.0,Action,Drama,Thriller
1865,Bird People,2014,127.0,"Drama,Fantasy,Romance",6.1,32100.0,0.0,32100.0,Drama,Fantasy,Romance
269,Biutiful,2010,148.0,"Drama,Romance",7.5,5100000.0,20000000.0,25100000.0,Drama,Romance,
2996,BlacKkKlansman,2018,135.0,"Biography,Crime,Drama",7.5,49300000.0,44000000.0,93300000.0,Biography,Crime,Drama
2809,Black Butler: Book of the Atlantic,2017,101.0,Animation,7.7,248000.0,0.0,248000.0,Animation,,
281,Black Death,2010,102.0,"Action,Adventure,Drama",6.4,22600.0,243000.0,265600.0,Action,Adventure,Drama
489,Black Mass,2015,123.0,"Biography,Crime,Drama",6.9,62600000.0,37200000.0,99800000.0,Biography,Crime,Drama
595,Black Nativity,2013,93.0,"Drama,Family,Music",4.6,7000000.0,436000.0,7436000.0,Drama,Family,Music
1301,Black Panther,2018,134.0,"Action,Adventure,Sci-Fi",7.3,700100000.0,646900000.0,1347000000.0,Action,Adventure,Sci-Fi
1759,Black Sea,2014,114.0,"Adventure,Drama,Thriller",6.4,1200000.0,0.0,1200000.0,Adventure,Drama,Thriller
140,Black Swan,2010,108.0,"Drama,Thriller",8.0,107000000.0,222400000.0,329400000.0,Drama,Thriller,
2132,Black or White,2014,121.0,Drama,6.6,21600000.0,0.0,21600000.0,Drama,,
2072,Blackhat,2015,133.0,"Action,Crime,Thriller",5.4,8000000.0,11600000.0,19600000.0,Action,Crime,Thriller
961,Blackthorn,2011,102.0,"Action,Adventure,Western",6.6,201000.0,423000.0,624000.0,Action,Adventure,Western
2520,Blackway,2015,90.0,Thriller,5.3,27100.0,0.0,27100.0,Thriller,,
1364,Blade Runner 2049,2017,164.0,"Drama,Mystery,Sci-Fi",8.0,92100000.0,167200000.0,259300000.0,Drama,Mystery,Sci-Fi
2748,Blade of the Immortal,2017,140.0,"Action,Drama,Fantasy",6.8,151000.0,0.0,151000.0,Action,Drama,Fantasy
771,Blair Witch,2016,89.0,"Horror,Mystery,Thriller",5.0,20800000.0,24400000.0,45200000.0,Horror,Mystery,Thriller
1357,Blancanieves,2012,104.0,"Drama,Fantasy",7.6,280000.0,0.0,280000.0,Drama,Fantasy,
940,Bleed for This,2016,117.0,"Biography,Drama,Sport",6.8,5100000.0,0.0,5100000.0,Biography,Drama,Sport
220,Blended,2014,117.0,"Comedy,Romance",6.5,46300000.0,81700000.0,128000000.0,Comedy,Romance,
1437,Blind,2011,111.0,"Action,Crime,Drama",6.9,12500.0,0.0,12500.0,Action,Crime,Drama
1436,Blind,2017,98.0,"Drama,Romance",5.7,12500.0,0.0,12500.0,Drama,Romance,
1438,Blind,2014,96.0,Drama,6.9,12500.0,0.0,12500.0,Drama,,
2988,Blindspotting,2018,95.0,"Comedy,Crime,Drama",7.4,4300000.0,530000.0,4830000.0,Comedy,Crime,Drama
1987,Blockers,2018,102.0,Comedy,6.2,60300000.0,33700000.0,94000000.0,Comedy,,
1192,Blood Ties,2013,83.0,"Documentary,Drama,Family",7.0,2800.0,0.0,2800.0,Documentary,Drama,Family
1191,Blood Ties,2013,127.0,"Action,Crime,Drama",6.5,2800.0,0.0,2800.0,Action,Crime,Drama
1780,Blue Is the Warmest Color,2013,180.0,"Drama,Romance",7.8,2200000.0,5200000.0,7400000.0,Drama,Romance,
1835,Blue Jasmine,2013,98.0,Drama,7.3,33400000.0,64099999.0,97499999.0,Drama,,
244,Blue Valentine,2010,112.0,"Drama,Romance",7.4,9700000.0,2600000.0,12300000.0,Drama,Romance,
1945,Bluebeard,2012,98.0,Horror,6.1,43100.0,0.0,43100.0,Horror,,
1944,Bluebeard,2012,98.0,Horror,6.1,33500.0,5200.0,38700.0,Horror,,
1947,Bluebeard,2017,117.0,Thriller,6.4,43100.0,0.0,43100.0,Thriller,,
1946,Bluebeard,2017,117.0,Thriller,6.4,33500.0,5200.0,38700.0,Thriller,,
851,Bodyguard,2016,105.0,"Action,Drama,Thriller",6.2,1800000.0,0.0,1800000.0,Action,Drama,Thriller
850,Bodyguard,2012,150.0,"Action,Comedy",5.2,1800000.0,0.0,1800000.0,Action,Comedy,
849,Bodyguard,2011,130.0,"Action,Comedy,Romance",4.7,1800000.0,0.0,1800000.0,Action,Comedy,Romance
848,Bodyguard,2010,152.0,Comedy,6.7,1800000.0,0.0,1800000.0,Comedy,,
1158,Bohemian Rhapsody,2018,134.0,"Biography,Drama,Music",8.0,216400000.0,687200000.0,903600000.0,Biography,Drama,Music
1394,Bol,2011,165.0,Drama,8.3,189000.0,0.0,189000.0,Drama,,
1161,Bol Bachchan,2012,155.0,"Action,Comedy,Drama",5.5,1200000.0,27600000.0,28800000.0,Action,Comedy,Drama
2173,Bombay Velvet,2015,149.0,"Action,Crime,Drama",5.7,451000.0,0.0,451000.0,Action,Crime,Drama
2794,Boo! A Madea Halloween,2016,103.0,"Comedy,Drama,Horror",4.6,73200000.0,1600000.0,74800000.0,Comedy,Drama,Horror
2671,Book Club,2018,104.0,"Comedy,Drama,Romance",6.1,68600000.0,0.0,68600000.0,Comedy,Drama,Romance
2670,Book Club,2015,72.0,Documentary,6.6,68600000.0,0.0,68600000.0,Documentary,,
2851,Borg vs. McEnroe,2017,107.0,"Biography,Drama,Sport",7.0,231000.0,0.0,231000.0,Biography,Drama,Sport
1466,Borgman,2013,113.0,"Drama,Horror,Mystery",6.8,57500.0,952000.0,1009500.0,Drama,Horror,Mystery
2641,Born in China,2016,79.0,Documentary,7.2,13900000.0,11200000.0,25100000.0,Documentary,,
2637,Boruto: Naruto the Movie,2015,95.0,"Action,Adventure,Animation",8.0,920000.0,0.0,920000.0,Action,Adventure,Animation
2025,Boulevard,2014,88.0,Drama,5.8,126000.0,0.0,126000.0,Drama,,
2970,Boy Erased,2018,115.0,"Biography,Drama",7.0,6800000.0,5000000.0,11800000.0,Biography,Drama,
203,Boyhood,2014,165.0,Drama,7.9,25400000.0,19100000.0,44500000.0,Drama,,
2867,Brad's Status,2017,102.0,"Comedy,Drama,Music",6.5,2100000.0,1700000.0,3800000.0,Comedy,Drama,Music
503,Branded,2012,106.0,"Drama,Fantasy,Thriller",4.7,354000.0,3400000.0,3754000.0,Drama,Fantasy,Thriller
504,Branded,2017,73.0,"Drama,Mystery,Western",3.4,354000.0,3400000.0,3754000.0,Drama,Mystery,Western
325,Brave,2012,93.0,"Adventure,Animation,Comedy",7.1,237300000.0,303200000.0,540500000.0,Adventure,Animation,Comedy
836,Break Ke Baad,2010,118.0,"Comedy,Drama,Romance",5.2,428000.0,389000.0,817000.0,Comedy,Drama,Romance
2479,Breakup Buddies,2014,116.0,"Comedy,Drama,Romance",6.4,778000.0,188200000.0,188978000.0,Comedy,Drama,Romance
1521,Breathe In,2013,98.0,"Drama,Romance",6.4,89700.0,0.0,89700.0,Drama,Romance,
1073,Breathing,2011,94.0,Drama,7.0,4600.0,803000.0,807600.0,Drama,,
604,Brick Mansions,2014,90.0,"Action,Crime",5.7,20400000.0,48500000.0,68900000.0,Action,Crime,
698,Bridesmaids,2011,125.0,"Comedy,Romance",6.8,169100000.0,119300000.0,288400000.0,Comedy,Romance,
2395,Bridge of Spies,2015,142.0,"Drama,History,Thriller",7.6,72300000.0,93200000.0,165500000.0,Drama,History,Thriller
694,Bridget Jones's Baby,2016,123.0,"Comedy,Drama,Romance",6.5,24300000.0,187700000.0,212000000.0,Comedy,Drama,Romance
1882,Bright Days Ahead,2013,94.0,"Drama,Romance",6.3,21800.0,1400000.0,1421800.0,Drama,Romance,
355,Brighton Rock,2010,111.0,"Crime,Drama,Thriller",5.7,230000.0,1600000.0,1830000.0,Crime,Drama,Thriller
359,Broken City,2013,109.0,"Crime,Drama,Thriller",6.2,19700000.0,0.0,19700000.0,Crime,Drama,Thriller
1887,Brooklyn,2015,117.0,"Drama,Romance",7.5,38300000.0,23800000.0,62100000.0,Drama,Romance,
1888,Brooklyn,2014,83.0,"Drama,Music,Musical",6.4,38300000.0,23800000.0,62100000.0,Drama,Music,Musical
1199,Buck,2011,88.0,Documentary,7.6,4000000.0,0.0,4000000.0,Documentary,,
2896,Buddies in India,2017,99.0,"Action,Comedy",3.7,293000.0,109300000.0,109593000.0,Action,Comedy,
2648,Buena Vista Social Club: Adios,2017,110.0,Documentary,6.9,123000.0,578000.0,701000.0,Documentary,,
434,Bullet to the Head,2012,92.0,"Action,Crime,Thriller",5.7,9500000.0,0.0,9500000.0,Action,Crime,Thriller
1297,Bullhead,2011,129.0,"Crime,Drama",7.4,152000.0,0.0,152000.0,Crime,Drama,
2664,Bumblebee,2018,114.0,"Action,Adventure,Sci-Fi",6.9,127200000.0,340800000.0,468000000.0,Action,Adventure,Sci-Fi
672,Buried,2010,95.0,"Drama,Mystery,Thriller",7.0,1000000.0,18100000.0,19100000.0,Drama,Mystery,Thriller
673,Buried,2011,95.0,Thriller,6.0,1000000.0,18100000.0,19100000.0,Thriller,,
449,Burke and Hare,2010,91.0,"Comedy,Crime,History",6.2,4800.0,4300000.0,4304800.0,Comedy,Crime,History
250,Burlesque,2010,119.0,"Drama,Music,Musical",6.4,39400000.0,50100000.0,89500000.0,Drama,Music,Musical
251,Burlesque,2010,105.0,Drama,7.0,39400000.0,50100000.0,89500000.0,Drama,,
3026,Burn the Stage: The Movie,2018,84.0,"Documentary,Music",8.8,4200000.0,16100000.0,20300000.0,Documentary,Music,
2991,Burning,2018,148.0,"Drama,Mystery",7.6,719000.0,0.0,719000.0,Drama,Mystery,
1977,Burnt,2015,101.0,"Comedy,Drama",6.6,13700000.0,23000000.0,36700000.0,Comedy,Drama,
484,Butter,2011,90.0,"Comedy,Drama",6.2,105000.0,70700.0,175700.0,Comedy,Drama,
2403,By the Sea,2016,80.0,Drama,8.0,538000.0,2800000.0,3338000.0,Drama,,
2402,By the Sea,2015,122.0,"Drama,Romance",5.3,538000.0,2800000.0,3338000.0,Drama,Romance,
757,Byzantium,2012,118.0,"Drama,Fantasy,Horror",6.5,89200.0,0.0,89200.0,Drama,Fantasy,Horror
1680,Caesar Must Die,2012,77.0,Drama,7.3,76900.0,0.0,76900.0,Drama,,
2586,Cairo Time,2014,110.0,"Comedy,Drama,Romance",6.1,1600000.0,391000.0,1991000.0,Comedy,Drama,Romance
2315,Cake,2014,102.0,Drama,6.4,2000000.0,0.0,2000000.0,Drama,,
2316,Cake,2018,125.0,"Drama,Mystery,Romance",7.6,2000000.0,0.0,2000000.0,Drama,Mystery,Romance
2850,Call Me by Your Name,2017,132.0,"Drama,Romance",7.9,18100000.0,23800000.0,41900000.0,Drama,Romance,
1734,Calvary,2014,102.0,Drama,7.4,3600000.0,13300000.0,16900000.0,Drama,,
1544,Camille Claudel 1915,2013,95.0,"Biography,Drama",6.5,35300.0,0.0,35300.0,Biography,Drama,
2184,Camp X-Ray,2014,117.0,"Drama,War",6.9,13300.0,0.0,13300.0,Drama,War,
2634,Can You Ever Forgive Me?,2018,106.0,"Biography,Comedy,Crime",7.2,8800000.0,0.0,8800000.0,Biography,Comedy,Crime
1731,Canopy,2013,84.0,"Adventure,Drama,Thriller",4.9,8500.0,0.0,8500.0,Adventure,Drama,Thriller
2188,Cantinflas,2014,102.0,"Biography,Comedy,Drama",6.6,6400000.0,0.0,6400000.0,Biography,Comedy,Drama
3020,Capernaum,2018,126.0,Drama,8.5,1700000.0,0.0,1700000.0,Drama,,
1458,Capital,2012,114.0,Drama,6.5,102000.0,2400000.0,2502000.0,Drama,,
2335,Captain America: Civil War,2016,147.0,"Action,Adventure,Sci-Fi",7.8,408100000.0,745200000.0,1153300000.0,Action,Adventure,Sci-Fi
38,Captain America: The First Avenger,2011,124.0,"Action,Adventure,Sci-Fi",6.9,176700000.0,193900000.0,370600000.0,Action,Adventure,Sci-Fi
1340,Captain America: The Winter Soldier,2014,136.0,"Action,Adventure,Sci-Fi",7.8,259800000.0,454500000.0,714300000.0,Action,Adventure,Sci-Fi
2356,Captain Fantastic,2016,118.0,"Comedy,Drama",7.9,5900000.0,16900000.0,22800000.0,Comedy,Drama,
764,Captain Phillips,2013,134.0,"Biography,Drama,Thriller",7.8,107100000.0,111700000.0,218800000.0,Biography,Drama,Thriller
1597,Captain Underpants: The First Epic Movie,2017,89.0,"Action,Animation,Comedy",6.2,73900000.0,51600000.0,125500000.0,Action,Animation,Comedy
2482,Capture the Flag,2015,94.0,"Adventure,Animation,Comedy",5.9,6700.0,24600000.0,24606700.0,Adventure,Animation,Comedy
778,Carancho,2010,107.0,"Crime,Drama,Romance",6.9,85500.0,3900000.0,3985500.0,Crime,Drama,Romance
1918,Carol,2015,118.0,"Drama,Romance",7.2,12700000.0,27600000.0,40300000.0,Drama,Romance,
321,Cars 2,2011,106.0,"Adventure,Animation,Comedy",6.2,191500000.0,370700000.0,562200000.0,Adventure,Animation,Comedy
2372,Cars 3,2017,102.0,"Adventure,Animation,Comedy",6.8,152900000.0,231000000.0,383900000.0,Adventure,Animation,Comedy
2534,Cartel Land,2015,100.0,Documentary,7.4,704000.0,422000.0,1126000.0,Documentary,,
293,Casino Jack,2010,108.0,"Biography,Comedy,Crime",6.2,1000000.0,40700.0,1040700.0,Biography,Comedy,Crime
774,Casino Jack and the United States of Money,2010,118.0,Documentary,7.1,177000.0,0.0,177000.0,Documentary,,
